Overall_Rank	Gender_Rank	Div_Rank	Bib	Name	Gender	Division	Country	Club	Penalty	Swim	T1	Bike	T2	Run	Total_Time
2758	383	50	3095	Hester Pardoel	F	W50-54	NLD	AV Cifla		01:34:05	00:11:25	06:59:00	00:09:46	04:53:10	13:47:24
2759	384	4	315	Marion Young	F	W65-69	CAN			01:41:27	00:06:10	06:45:01	00:08:31	05:06:18	13:47:24
2760	385	53	2736	Julie Zeller	F	W40-44	AUS	Helix Triathlon		01:20:23	00:09:24	06:37:26	00:08:34	05:31:49	13:47:36
2761	2376	168	3210	Jens Knoop	M	M55-59	DEU	Nationaltheater Mannheim		02:07:59	00:07:21	06:21:56	00:06:29	05:04:13	13:47:56
2762	2377	328	3186	Christian Zenkert	M	M30-34	DEU			02:00:25	00:06:57	05:58:02	00:08:08	05:34:37	13:48:07
2763	2378	313	1952	Junho Chang	M	M50-54	KOR	SST		01:58:48	00:07:05	06:41:37	00:06:36	04:54:08	13:48:12
2764	2379	169	3657	David Whitehead	M	M55-59	CAN			01:42:22	00:12:08	06:59:05	00:04:56	04:49:53	13:48:23
2765	2380	314	1304	Noam Etzion	M	M50-54	ISR	IRON PROJECT		01:56:51	00:05:58	06:40:11	00:07:00	04:58:50	13:48:48
2766	2381	170	2881	Dirk Heiligers	M	M55-59	DEU	TriCologne		01:35:19	00:06:06	06:12:08	00:03:32	05:51:55	13:48:57
2767	2382	426	1269	Giovanni Carnevale	M	M40-44	ITA	Tri As Hamm		01:17:39	00:03:45	06:08:22	00:13:12	06:06:28	13:49:25
2768	386	1	3166	Alina Riederer	F	W18-19	DEU			01:24:11	00:04:26	06:32:49	00:03:15	05:44:49	13:49:27
2769	2383	20	507	Joop Majoor	M	M65-69	NLD			02:09:34	00:07:32	06:41:47	00:04:42	04:46:00	13:49:34
2770	2384	427	2480	Florian Zenker	M	M40-44	DEU			01:30:03	00:06:32	06:43:35	00:04:05	05:25:24	13:49:37
2771	2385	329	2318	Warat Tangtiphongkul	M	M30-34	THA			01:14:19	00:08:40	06:27:20	00:06:03	05:53:34	13:49:54
2772	2386	171	3292	Thomas Gilbert	M	M55-59	AUS	North Coast Triathlon Club		01:04:37	00:08:23	06:00:37	00:08:25	06:28:08	13:50:09
2773	2387	172	3599	Oliver Wrede	M	M55-59	DEU	Freiwillige Feuerwehr Steinwedel		01:47:21	00:07:01	06:23:56	00:05:13	05:27:16	13:50:44
2774	2388	173	2704	Andy Sand	M	M55-59	DEU	Herrieder Aquathleten		01:50:33	00:05:16	06:06:06	00:06:13	05:42:55	13:51:00
2775	387	20	3413	Nadi Schärer	F	W55-59	CHE	Tricademy Racing		01:38:23	00:09:04	06:19:26	00:15:08	05:29:13	13:51:12
2776	2389	82	2817	Helmut Hochauer	M	M60-64	AUT	Union Tri Team Ober-Grafendorf		01:58:00	00:04:33	06:10:53	00:02:16	05:35:36	13:51:16
2777	388	8	3464	Sabine Hill	F	W60-64	DEU	Laufteam NOWALALA		01:45:46	00:10:19	06:51:09	00:04:44	04:59:25	13:51:21
2778	2390	315	2727	Alexander Brandt	M	M50-54	DEU	WSV Naila		01:17:54	00:08:17	06:17:59	00:05:58	06:01:21	13:51:27
2779	2391	174	3519	Holger Carota	M	M55-59	DEU	Ingolstadt		01:46:44	00:06:40	06:45:36	00:03:59	05:09:02	13:51:58
2780	2392	423	3271	Maximilian Hauswirth	M	M35-39	DEU	PowerBärs Rednitzhembach e.V.		01:27:02	00:07:41	06:45:53	00:07:59	05:23:33	13:52:07
2781	2393	175	2684	Jürgen Bodamer	M	M55-59	IRL	Galway Triathlon Club		01:44:17	00:06:18	06:34:30	00:04:53	05:22:36	13:52:32
2782	389	21	2772	Megan Evans	F	W55-59	NZL	TCR		01:35:50	00:07:15	06:40:30	00:08:57	05:20:02	13:52:32
2783	2394	316	3124	Markus Platzöder	M	M50-54	DEU			01:44:05	00:07:49	06:35:47	00:09:01	05:16:12	13:52:51
2784	2395	424	2639	Mathias Orel	M	M35-39	DEU			01:39:34	00:06:36	06:22:45	00:05:35	05:38:29	13:52:58
2785	2396	317	2073	Frank Brandl	M	M50-54	DEU	TSV 1883 Allersberg		02:12:39	00:04:23	06:22:41	00:04:31	05:08:57	13:53:10
2786	2397	158	3184	Tim Diekmann	M	M25-29	DEU			01:24:58	00:09:14	06:41:23	00:05:46	05:32:07	13:53:25
2787	2398	83	3479	Chris Apple	M	M60-64	USA			01:34:10	00:07:30	06:05:22	00:07:34	05:59:10	13:53:44
2788	390	22	3462	Leena Lindvall	F	W55-59	FIN	South London Harriers		01:28:57	00:04:52	06:42:24	00:07:23	05:30:20	13:53:55
2789	2399	21	717	Peter Körner	M	M65-69	DEU			01:40:38	00:07:33	06:37:44	00:05:07	05:23:18	13:54:18
2790	2400	425	3317	Lorand Bodo	M	M35-39	DEU	Triathlon Club Genève		01:34:28	00:07:05	06:35:44	00:08:04	05:29:00	13:54:19
2791	2401	387	1245	Piotr Jelonek	M	M45-49	POL	FUNTRI		01:23:43	00:06:26	06:28:40	00:04:13	05:51:38	13:54:38
2792	391	55	3206	Erin Daly	F	W45-49	USA			01:37:57	00:08:20	06:15:12	00:06:35	05:46:49	13:54:51
2793	392	80	3221	Paula Toledano	F	W30-34	BRA	Tribus		01:32:50	00:06:22	06:41:04	00:06:17	05:28:25	13:54:56
2794	2402	318	2627	Brent De Graaff	M	M50-54	NZL	Tri Wellington		01:32:47	00:07:02	06:15:20	00:04:50	05:55:11	13:55:09
2795	393	5	514	Petra Holland	F	W65-69	DEU	Athletik Waldniel		01:38:32	00:05:27	06:22:42	00:07:06	05:41:25	13:55:10
2796	394	51	2288	Simone Pelz	F	W50-54	DEU	Team Trainsmart		01:47:31	00:06:05	06:28:26	00:04:46	05:28:26	13:55:12
2797	395	56	3400	Ulrike Fleischer	F	W45-49	DEU	DATEV		01:25:56	00:12:25	06:25:20	00:15:05	05:36:39	13:55:24
2798	396	65	2618	Brittney Chegwiddenfischer	F	W35-39	USA			01:26:07	00:10:33	06:57:00	00:07:58	05:13:49	13:55:25
2799	2403	84	3505	Olaf Storz	M	M60-64	DEU			01:59:08	00:07:53	06:07:17	00:16:20	05:25:00	13:55:37
2800	2404	85	2812	Franz Dengler	M	M60-64	DEU			01:53:40	00:07:50	06:26:33	00:06:21	05:21:50	13:56:12
2801	2405	319	3525	Philipp Kowalski	M	M50-54	DEU	Team OPTIMUM		01:49:23	00:07:50	06:49:33	00:08:12	05:01:27	13:56:23
2802	397	54	3264	Manuela Eller-Matuszky	F	W40-44	AUT	TriTeam Marchfeld		01:38:45	00:07:32	06:44:03	00:06:12	05:20:03	13:56:33
2803	398	66	3081	Devon Thurlow	F	W35-39	CAN			01:33:58	00:07:40	06:11:40	00:04:34	05:58:53	13:56:42
2804	399	57	2862	Corinna Waldow	F	W45-49	DEU	power & pace by tri-mag.de		01:47:05	00:07:34	06:54:54	00:05:09	05:02:07	13:56:47
2805	400	52	3390	Heidi Marcus	F	W50-54	USA			01:26:25	00:06:13	06:44:29	00:05:09	05:34:48	13:57:02
2806	2406	176	2399	Ronen Cohen	M	M55-59	ISR	IRON PROJECT		01:56:30	00:06:15	06:20:25	00:06:11	05:27:50	13:57:09
2807	401	23	3188	Daphne Brown	F	W55-59	CAN			01:43:57	00:10:54	07:04:40	00:08:25	04:49:21	13:57:16
2808	402	55	3583	Fiona Houston	F	W40-44	GBR	The STP Collective		01:23:00	00:05:55	07:08:20	00:06:56	05:13:14	13:57:24
2809	2407	428	1407	Gustavo Camara	M	M40-44	BRA	ATP Multiesportes / Team Mauna		01:19:45	00:07:13	06:25:31	00:06:37	05:58:42	13:57:46
2810	2408	388	3240	Thomas Birke	M	M45-49	DEU			01:38:49	00:11:45	06:21:27	00:08:42	05:37:07	13:57:48
2811	2409	330	3335	James Crockatt	M	M30-34	AUS			01:28:17	00:07:34	06:35:21	00:04:44	05:41:54	13:57:48
2812	2410	86	3138	Raimund Mann	M	M60-64	DEU			01:33:25	00:04:51	06:01:42	00:03:56	06:14:00	13:57:51
2813	403	67	3301	Annalena Büttner	F	W35-39	DEU			01:40:19	00:07:31	07:03:49	00:03:10	05:03:17	13:58:03
2814	2411	429	2775	Evan Maudsley	M	M40-44	AUS	Tri Alliance		01:25:40	00:08:21	06:39:30	00:05:05	05:39:43	13:58:17
2815	2412	87	3531	Klaus Bauerfeind	M	M60-64	DEU	TSV KARLSTADT Abt.Triathlon		01:24:25	00:07:38	06:41:49	00:11:30	05:33:11	13:58:30
2816	2413	177	2300	Ronen Dekalo	M	M55-59	ISR	ZONE3		02:14:27	00:11:20	06:35:55	00:05:54	04:50:57	13:58:32
2817	2414	178	3508	Klaus Miesbichler	M	M55-59	AUT	Team Hotel Jakob		01:29:17	00:11:51	06:59:15	00:07:01	05:11:09	13:58:32
2818	2415	320	2794	Alexander Höllerer	M	M50-54	DEU	MTV Kronberg Triathlon		01:35:12	00:06:21	06:34:42	00:08:36	05:33:48	13:58:37
2819	2416	159	2071	Lukas Breunlich	M	M25-29	AUT	WHC X-Sport Vösendorf		01:33:36	00:06:51	06:16:28	00:08:38	05:53:07	13:58:37
2820	2417	426	3688	Daniel Leipold	M	M35-39	DEU			01:43:22	00:10:29	06:24:58	00:06:25	05:33:30	13:58:42
2821	2418	430	3593	Sean Watson	M	M40-44	GBR	Johnsons triathlon coaching		01:24:25	00:08:15	06:18:56	00:07:42	05:59:33	13:58:49
2822	2419	88	3414	Celso Yuji Yonehara	M	M60-64	BRA	navastri		01:56:09	00:06:01	06:30:42	00:02:57	05:23:02	13:58:50
2823	2420	321	1429	Oliver Krause	M	M50-54	DEU			01:51:00	00:08:59	06:59:57	00:05:44	04:53:13	13:58:50
2824	2421	431	3062	Gregory De Kretser	M	M40-44	AUS	Helix Triathlon		01:25:05	00:07:13	06:50:08	00:06:40	05:30:17	13:59:21
2825	2422	427	2977	Gregory De Laere	M	M35-39	BEL	Triatlon Brugge Team		01:27:58	00:06:40	05:59:46	00:08:30	06:16:41	13:59:33
2826	2423	322	2742	Axel Menzebach	M	M50-54	DEU			01:48:55	00:06:36	06:38:05	00:05:45	05:20:19	13:59:37
2827	2424	323	2034	Mark Genge	M	M50-54	AUS			01:21:55	00:07:29	06:54:57	00:04:21	05:31:28	14:00:07
2828	2425	324	3199	Kim Kyunggeun	M	M50-54	KOR	Triathlon Seoul-Incheon		01:45:12	00:07:15	06:06:10	00:05:06	05:57:08	14:00:49
2829	2426	389	2010	Mircea Jianu	M	M45-49	ROU	Unstoppable Sport Club		01:39:28	00:07:15	07:11:14	00:08:49	04:54:23	14:01:06
2830	404	9	3343	Ute Haferkorn	F	W60-64	DEU	MSV Tripoint FFO		01:33:50	00:06:21	06:52:14	00:05:54	05:22:49	14:01:06
2831	405	56	3123	Bonnie Holmes	F	W40-44	AUS			01:23:13	00:04:44	06:06:14	00:04:26	06:22:32	14:01:08
2832	2427	432	2058	Alex Teufer	M	M40-44	AUT	Tri Tulln		01:34:54	00:05:44	06:39:35	00:05:41	05:35:33	14:01:25
2833	406	81	2642	Carolin Waßerburger	F	W30-34	DEU	SV Bergisch Gladbach 1920/71 e.V.		01:05:32	00:18:08	06:52:52	00:14:35	05:30:36	14:01:42
2834	2428	325	3157	Toralf Knuth	M	M50-54	DEU	ActiveTeam Erdinger / HSG Greifswald		01:40:11	00:08:00	06:41:52	00:06:13	05:25:31	14:01:45
2835	2429	433	3341	Andreas Götz	M	M40-44	DEU	Team Genießer		01:37:39	00:04:52	07:04:13	00:05:46	05:09:22	14:01:49
2836	2430	89	1322	Alex Wild	M	M60-64	DEU			02:07:27	00:06:41	06:22:26	00:03:11	05:22:44	14:02:28
2837	2431	179	2384	Ralf Windoffer	M	M55-59	DEU	Kaifu Tri Team e.V.		01:56:13	00:06:34	06:35:29	00:05:43	05:18:46	14:02:43
2838	2432	180	3294	Vincent Lammerse	M	M55-59	AUS			01:42:38	00:08:02	06:28:59	00:07:13	05:36:05	14:02:56
2839	407	53	2880	Kirstin Voges	F	W50-54	USA			01:50:54	00:05:33	07:07:42	00:04:02	04:54:56	14:03:05
2840	2433	331	3499	Sven Christian Bender	M	M30-34	DEU	STC		01:33:38	00:08:35	06:27:20	00:03:37	05:50:15	14:03:22
2841	408	58	3544	Michelle Cooper	F	W45-49	AUS	Helix Triathlon		01:39:01	00:07:07	07:05:48	00:04:52	05:06:37	14:03:24
2842	2434	390	3596	Michael Schmer	M	M45-49	DEU	TUS Schnaittenbach		01:22:23	00:07:26	05:18:26	00:05:44	07:09:43	14:03:39
2843	409	57	3164	Allirra Jennings	F	W40-44	AUS			01:22:49	00:06:49	06:35:38	00:06:30	05:51:59	14:03:43
2844	2435	90	3307	Michael Becker	M	M60-64	DEU	VTV Freier Grund		01:57:04	00:05:22	06:54:32	00:03:45	05:03:12	14:03:54
2845	2436	181	3374	Ole De Groot	M	M55-59	DNK			01:50:39	00:12:30	06:22:30	00:10:04	05:28:27	14:04:09
2846	410	54	3327	Kirsten Pötsch	F	W50-54	DEU	MSV Tripoint Ffo		01:50:24	00:07:20	06:26:33	00:05:05	05:35:24	14:04:44
2847	2437	326	2780	Dietmar Penteker	M	M50-54	DEU			02:01:20	00:11:21	06:54:06	00:06:32	04:51:29	14:04:47
2848	2438	182	2469	Jan Pokorny	M	M55-59	CZE	TRIMARNI		01:31:59	00:09:44	05:58:40	00:06:56	06:17:43	14:05:00
2849	2439	332	3676	Michael Still	M	M30-34	DEU	Erdinger Active Team		01:39:40	00:06:49	06:32:10	00:06:01	05:40:31	14:05:09
2850	2440	333	3560	Maximilian Kutzke	M	M30-34	DEU	DATEV		01:35:40	00:08:11	06:58:05	00:05:00	05:18:21	14:05:15
2851	411	58	2444	Valerie Richard	F	W40-44	FRA			01:16:33	00:04:32	06:47:33	00:03:58	05:52:44	14:05:17
2852	412	10	3495	Stefanie Goyert	F	W60-64	CAN			01:38:51	00:08:56	07:01:49	00:05:44	05:10:01	14:05:19
2853	2441	327	3235	Thomas Demmer	M	M50-54	DEU	1.TCO Oldenburg ?Die Bären?		01:35:43	00:08:33	06:10:50	00:05:49	06:04:26	14:05:20
2854	413	24	3397	Maja Kröger	F	W55-59	DEU	LC Stolpertruppe Berlin e.V.		01:34:51	00:04:57	06:50:26	00:03:39	05:31:44	14:05:35
2855	2442	328	3532	Robert Otys	M	M50-54	DEU	Skivereinigung Amberg		01:46:51	00:06:27	06:37:48	00:08:31	05:26:05	14:05:41
2856	2443	329	2235	Mark Fritz	M	M50-54	DEU			01:33:59	00:20:18	05:44:23	00:20:57	06:06:36	14:06:10
2857	2444	91	3398	Alain Daigle	M	M60-64	CAN			01:23:38	00:07:48	06:38:50	00:06:53	05:49:08	14:06:14
2858	414	68	3340	Melanie Schmelzer	F	W35-39	DEU	ERDINGER Active Team		01:29:16	00:06:03	07:13:22	00:05:45	05:12:00	14:06:23
2859	2445	334	3174	Manuel Mayr	M	M30-34	AUT	Team Blacksheep		02:03:02	00:06:35	07:03:43	00:06:03	04:47:19	14:06:40
2860	2446	183	3535	Michael Hull	M	M55-59	AUS			01:22:26	00:05:57	06:42:40	00:08:28	05:47:27	14:06:55
2861	2447	391	1774	Liran Yehezkel	M	M45-49	ISR			02:11:03	00:07:01	06:26:35	00:05:39	05:16:45	14:07:02
2862	415	25	3393	Christine Desrochers	F	W55-59	USA			01:34:33	00:05:16	06:25:01	00:04:58	05:57:20	14:07:05
2863	416	55	3297	Laurika Hazelhurst	F	W50-54	NZL			01:23:22	00:04:42	06:19:24	00:04:05	06:15:51	14:07:21
2864	417	56	3126	Petra Kalan	F	W50-54	SVN	JK Tri Team		01:53:49	00:06:34	06:26:09	00:05:53	05:35:02	14:07:24
2865	418	26	3480	Katja Eckermann	F	W55-59	DEU	Fräulein Triathlon		01:47:58	00:05:59	06:34:43	00:06:24	05:33:00	14:08:02
2866	2448	22	306	Uwe Zasworka	M	M65-69	DEU	DJK Teutonia Gaustadt		01:47:28	00:06:46	06:41:45	00:04:42	05:27:46	14:08:25
2867	419	11	3282	Maria Kaiser	F	W60-64	DEU			02:01:58	00:07:12	07:02:10	00:08:17	04:48:53	14:08:27
2868	2449	335	2200	Niklas Schäfer	M	M30-34	DEU			01:44:56	00:05:49	06:59:07	00:04:02	05:14:46	14:08:38
2869	2450	392	1362	Dennis Grueter	M	M45-49	DEU	SV Teuto Riesenbeck E.V		01:27:42	00:08:23	06:27:02	00:10:26	05:55:38	14:09:09
2870	420	27	3110	Sam Thompson	F	W55-59	AUS	The Cupcake Cartel		01:46:58	00:05:50	07:05:07	00:06:40	05:04:42	14:09:14
2871	421	12	3248	Margaret Watkins	F	W60-64	IMN	Manx Tri Club		01:37:15	00:06:39	06:53:08	00:03:00	05:29:18	14:09:19
2872	2451	434	3581	Benny Hertach	M	M40-44	CHE	Carbonara Bikers		01:41:53	00:18:21	06:47:28	00:08:09	05:13:33	14:09:22
2873	422	59	3090	Anja Hähle-Posselt	F	W45-49	DEU	Athletico Leipzig e.V.		01:35:25	00:04:41	06:44:27	00:05:29	05:39:44	14:09:43
2874	2452	92	2381	Roland Pöschmann	M	M60-64	DEU	TC FIKO Rostock /Rothfuchs		01:54:42	00:05:30	06:45:11	00:07:23	05:17:15	14:10:00
2875	423	57	3112	Annette Potthoff	F	W50-54	DEU			01:30:40	00:05:57	06:50:58	00:03:48	05:38:41	14:10:02
2876	2453	330	3355	Jörg Führmann	M	M50-54	DEU	BSG Stadtsparkasse München		01:50:50	00:06:01	06:46:15	00:02:09	05:25:05	14:10:19
2877	2454	331	2820	Kris Hergert	M	M50-54	USA	Triathlon Club of San Diego		01:22:12	00:11:54	07:04:40	00:11:30	05:20:08	14:10:23
2878	2455	184	3570	Peter Franke	M	M55-59	DEU	Tri-Geckos Dortmund		01:58:36	00:11:52	06:16:57	00:09:18	05:33:43	14:10:25
2879	2456	393	3041	Alain Ausoni	M	M45-49	CHE			01:48:11	00:12:40	06:55:44	00:07:26	05:06:33	14:10:31
2880	424	28	2995	Margie Sneddon	F	W55-59	AUS	Balmoral		01:52:15	00:08:33	07:21:47	00:05:59	04:42:23	14:10:55
2881	2457	428	3527	Steven Kielhorn	M	M35-39	DEU	Team zoot europe		01:27:34	00:07:49	06:51:08	00:04:53	05:39:43	14:11:04
2882	425	13	3473	Allison Ratcliffe	F	W60-64	AUS	North Coast Triathlon Club		01:25:49	00:09:49	06:53:59	00:10:36	05:31:07	14:11:18
2883	2458	435	2927	Sebastian Oswald	M	M40-44	DEU			01:47:24	00:07:06	06:21:59	00:05:29	05:50:40	14:12:36
2884	426	29	3530	Monique Strange	F	W55-59	AUS	Tri Dubai		01:34:49	00:08:19	06:39:49	00:06:48	05:43:47	14:13:30
2885	427	58	3021	Nicole Schoenwiese	F	W50-54	DEU	Tri-Finisher e.V. Berlin		01:47:09	00:05:35	06:46:10	00:07:23	05:27:18	14:13:33
2886	428	59	3630	Carolyn Kerr	F	W50-54	AUS	North Coast Tri Club		01:37:17	00:05:20	06:54:24	00:05:21	05:31:20	14:13:40
2887	2459	429	3024	Yui Chit Daniel Chan	M	M35-39	GBR			01:52:01	00:08:27	07:15:10	00:05:46	04:52:21	14:13:44
2888	2460	332	2805	Marc Steuerer	M	M50-54	DEU	TSG Roth		01:44:54	00:04:38	07:04:36	00:05:14	05:14:29	14:13:48
2889	2461	394	3394	Richard Dela Cruz	M	M45-49	PHL	TriDubai		01:58:05	00:07:24	07:03:02	00:05:47	05:00:22	14:14:39
2890	429	60	3555	Shelley Rasmussen	F	W45-49	AUS			01:38:37	00:06:23	07:05:12	00:04:17	05:20:45	14:15:12
2891	2462	333	3375	Tsz Wai Wong	M	M50-54	HKG			01:37:50	00:04:53	06:31:16	00:03:49	05:58:29	14:16:15
2892	430	30	3672	Jennifer Wise	F	W55-59	USA	Triathlon Club of San Diego		02:09:39	00:07:09	06:59:16	00:03:11	04:57:05	14:16:19
2893	2463	93	3407	Lukas Härder	M	M60-64	DEU	TSV Mellrichstadt		01:32:55	00:08:34	06:13:15	00:05:47	06:17:14	14:17:44
2894	431	60	2776	Michelle Dalton	F	W50-54	AUS	Waterfall Racing		01:19:23	00:07:28	07:09:38	00:07:47	05:33:59	14:18:14
2895	432	61	2773	Priscilla Lange	F	W50-54	AUS			01:35:18	00:07:28	06:23:50	00:07:10	06:04:33	14:18:17
2896	2464	94	3475	John Allen	M	M60-64	GBR	VO2 Maximum Racing Team		01:55:44	00:07:06	06:59:02	00:03:37	05:12:58	14:18:25
2897	2465	185	2711	Jan Müller	M	M55-59	DEU			01:31:10	00:08:26	06:13:44	00:06:12	06:19:20	14:18:49
2898	433	69	3486	Lydia Zscherper	F	W35-39	DEU			01:40:22	00:05:45	06:55:31	00:06:05	05:31:28	14:19:09
2899	2466	23	513	Shay Tachnai	M	M65-69	ISR			01:26:20	00:09:01	07:01:23	00:06:07	05:37:46	14:20:35
2900	2467	334	2898	Stuart Follen	M	M50-54	GBR			02:08:57	00:07:07	06:33:59	00:04:31	05:26:08	14:20:40
2901	434	61	3253	Michele Moore Duhen	F	W45-49	GBR	Thames Turbos Triathlon Club		01:54:29	00:07:56	06:55:12	00:04:49	05:18:31	14:20:54
2902	2468	186	3450	Peter Evans	M	M55-59	CAN	Input Output		01:35:10	00:11:13	07:11:00	00:05:14	05:18:22	14:20:56
2903	2469	95	2629	Jürgen Treckmann	M	M60-64	DEU			01:35:56	00:11:14	07:02:42	00:03:16	05:27:53	14:21:00
2904	2470	96	3417	Seung Soo Choi	M	M60-64	KOR			01:47:27	00:06:05	06:39:34	00:05:49	05:42:44	14:21:37
2905	2471	430	3597	Alfred Dunhill	M	M35-39	NLD	No Pain No Gain		01:40:10	00:05:54	07:03:35	00:02:52	05:29:46	14:22:16
2906	2472	431	2303	Adv. Itai Shahar	M	M35-39	ISR	ZONE3		01:40:44	00:18:03	06:02:11	00:10:08	06:11:26	14:22:31
2907	2473	436	2468	Guz Rolando Dela Rosa	M	M40-44	PHL	Subic Bay Multisport		01:46:36	00:06:40	06:17:39	00:06:07	06:05:45	14:22:45
2908	2474	395	3613	Radek Tadajewski	M	M45-49	POL			01:50:33	00:07:42	07:04:30	00:09:06	05:11:15	14:23:04
2909	435	31	3636	Taryna Botek	F	W55-59	AUS	North Coast Triathlon Club		01:23:08	00:13:31	06:58:14	00:06:27	05:41:55	14:23:13
2910	2475	187	3653	Jari Routsi	M	M55-59	DEU			02:01:13	00:08:55	06:37:06	00:09:51	05:27:50	14:24:52
2911	2476	335	3045	Scott White	M	M50-54	USA			02:09:16	00:10:22	06:30:39	00:05:00	05:30:04	14:25:19
2912	436	82	3136	Lea Kittner	F	W30-34	DEU	Team Triathlon Hamburger Hochschulen e.V.		01:23:03	00:05:34	07:14:06	00:03:07	05:39:40	14:25:27
2913	2477	97	1302	Jürgen Migotsch	M	M60-64	DEU	VfL Sindelfingen Triathlon		01:33:53	00:10:07	07:07:13	00:07:14	05:27:06	14:25:32
2914	2478	336	3209	Jonathan Borromeo	M	M50-54	IRL	Pulse Triathlon Club		01:52:50	00:07:47	07:01:50	00:05:32	05:17:43	14:25:40
2915	2479	337	3312	Sangmok Lee	M	M50-54	KOR	SST		01:51:59	00:05:12	06:50:48	00:03:46	05:34:50	14:26:33
2916	437	6	517	Yael Goldsmith	F	W65-69	ISR	Iron Project		01:52:52	00:08:45	07:13:34	00:06:30	05:05:37	14:27:17
2917	2480	396	2763	José Manuel Castaño Domínguez	M	M45-49	ESP	TRI5 TEAM		01:44:06	00:07:10	07:03:38	00:10:50	05:21:40	14:27:22
2918	2481	397	2964	Adam Van Thiel	M	M45-49	GBR			01:41:05	00:07:50	06:28:08	00:09:30	06:01:20	14:27:51
2919	2482	338	3101	Othmane Bekkari	M	M50-54	CAN			01:36:46	00:06:14	07:01:40	00:08:09	05:35:06	14:27:54
2920	2483	24	516	Heinz Nesswald	M	M65-69	DEU	DJK Tiefenthal		02:05:21				05:30:35	14:28:02
2921	2484	25	720	Grant Bailey	M	M65-69	AUS	Noosa Tri Club		01:29:54	00:05:25	06:21:02	00:05:48	06:26:04	14:28:11
2922	438	70	3411	Joanna Gussen Carneiro	F	W35-39	BRA	Tribus Adventure		01:47:00	00:04:54	07:16:09	00:05:27	05:15:01	14:28:30
2923	2485	398	3049	Mirsad Memic	M	M45-49	HRV	TK SWIBIR		01:44:13	00:11:49	06:56:10	00:06:12	05:30:12	14:28:35
2924	2486	339	3588	Mathieu Vernardet	M	M50-54	FRA	Annonay Triathlon		01:10:28	00:05:06	06:43:50	00:05:30	06:23:49	14:28:41
2925	439	3	3158	Valentina Dohl	F	W20-24	DEU	Team Prachtregion		01:19:01	00:14:54	06:45:13	00:13:43	05:56:08	14:28:57
2926	440	14	3102	Ellen Peleikis	F	W60-64	DEU	power&pace/ HSG Uni Greifswald		01:45:35	00:09:49	06:47:06	00:05:58	05:40:31	14:28:57
2927	2487	399	3277	Dominik Baldus	M	M45-49	DEU	ERDINGER Active TEAM		01:53:15	00:07:07	06:28:39	00:05:23	05:54:42	14:29:03
2928	2488	400	3273	Florian Riederer	M	M45-49	DEU	Easy Riders		01:57:03	00:06:50	06:37:36	00:03:27	05:44:12	14:29:05
2929	441	62	3513	Martha Allen-Byatt	F	W50-54	AUS	North Coast Tri Cllub		01:22:24	00:06:42	07:14:33	00:07:08	05:38:25	14:29:10
2930	2489	26	713	Eduard Györög	M	M65-69	AUT	UTTB		02:00:19	00:05:05	06:50:03	00:04:39	05:29:11	14:29:16
2931	2490	437	1303	Sagi Waitzman	M	M40-44	ISR			01:58:04	00:07:59	07:14:21	00:07:35	05:01:53	14:29:51
2932	442	63	3483	Annett Beyer-Gloeckner	F	W50-54	DEU	Triathlon Jena e.V.		01:47:11	00:07:20	06:52:52	00:06:33	05:35:58	14:29:52
2933	443	62	3677	Wendy Perry	F	W45-49	CAN	Purple Patch		01:30:29	00:07:28	07:12:42	00:05:20	05:34:47	14:30:42
2934	2491	188	3567	Frank Rösler	M	M55-59	DEU			01:48:42	00:05:30	07:16:40	00:04:18	05:16:12	14:31:19
2935	444	64	3604	Marie-France Mathieu	F	W50-54	CAN	Bionick Triathlon		01:41:36	00:11:13	07:08:47	00:07:18	05:22:34	14:31:26
2936	445	32	3097	Aldona Thompson	F	W55-59	DEU	tritronic team St.Wendel		01:56:56	00:04:29	06:45:05	00:06:26	05:39:15	14:32:09
2937	2492	98	3096	Chris Thompson	M	M60-64	GBR	tritronic team St.Wendel		01:37:29	00:06:45	06:49:19	00:07:43	05:50:57	14:32:10
2938	2493	438	3553	Björn Roth	M	M40-44	DEU			01:24:23	00:05:51	06:54:24	00:03:22	06:04:19	14:32:16
2939	2494	189	3145	Stefan Kierner	M	M55-59	DEU			01:40:29	00:05:52	06:46:41	00:02:45	05:56:34	14:32:19
2940	2495	99	3683	Reiner Kripp	M	M60-64	DEU	Ludwigshafener Lauf - Club		01:27:55	00:08:35	06:35:17	00:04:55	06:16:10	14:32:49
2941	2496	190	3437	Joe Kelzer	M	M55-59	USA	new richmond running club		01:44:41	00:08:54	06:53:15	00:07:41	05:38:32	14:33:01
2942	2497	27	512	Philippe Steer	M	M65-69	FRA			01:41:57	00:11:57	06:59:07	00:11:19	05:28:47	14:33:05
2943	2498	191	3389	Brad Marcus	M	M55-59	USA			01:41:56	00:06:48	07:10:38	00:10:45	05:23:06	14:33:10
2944	446	65	2599	Liat Margalit Oren	F	W50-54	ISR			01:56:01	00:11:51	06:58:25	00:09:36	05:17:24	14:33:15
2945	447	66	3324	Katja Adams	F	W50-54	DEU	Erdinger Active Team		01:54:35	00:05:39	07:00:33	00:05:48	05:26:56	14:33:29
2946	2499	192	2677	Dirk Maier	M	M55-59	DEU	TOP TRI		01:33:55	00:09:44	06:51:30	00:05:09	05:53:21	14:33:36
